Item Name,Category,Version,Version_clean,return_probability,risk_category,Final_Revenue_Abs,is_return,Date
EXR,Product J,31 / A / FtO,31,0.9999975478728447,High,99.17,1,2019-03-06
QMB,Product J,31 / A / FtO,31,0.9999975478728447,High,99.17,1,2019-02-26
EXR,Product J,31 / A / 31,31,0.9999975478728447,High,99.17,1,2019-04-03
QMB,Product J,31 / A / FtO,31,0.9999975478728447,High,99.17,1,2019-01-22
EXR,Product J,31 / A / FtO,31,0.9999975478728447,High,99.17,1,2019-03-15
QMB,Product J,31 / A / FtO,31,0.9999975478728447,High,99.17,1,2019-01-04
EXR,Product J,31 / A / FtO,31,0.9999975478728447,High,99.17,1,2019-03-20
EXR,Product J,31 / B / FtO,31,0.9999975478728447,High,99.17,1,2019-03-15
EXR,Product J,31 / A / FtO,31,0.9999975478728447,High,99.17,1,2019-03-20
WHX,Product A,30 / A / FtO,30,0.999997534361734,High,97.09,1,2019-01-28
NMA,Product E,33 / B / FtO,33,0.9999975167286643,High,99.17,1,2018-12-04
NMA,Product E,33 / B / FtO,33,0.9999975167286643,High,99.17,1,2018-12-12
NMA,Product E,33 / C / FtO,33,0.9999975167286643,High,99.17,1,2018-12-05
NMA,Product E,33 / A / FtO,33,0.9999975167286643,High,99.17,1,2018-11-30
YQX,Product E,33 / A / FtO,33,0.9999975167286643,High,99.17,1,2018-11-18
NMA,Product F,33 / A / 29,33,0.9999974949600239,High,99.16,1,2019-02-12
YQX,Product F,33 / B / FtO,33,0.9999974949600239,High,99.16,1,2018-11-29
NMA,Product F,33 / A / FtO,33,0.9999974949600239,High,99.16,1,2019-04-08
YQX,Product F,33 / B / 32,33,0.9999974897102978,High,99.17,1,2019-03-05
OTH,Product F,33 / B / FtO,33,0.9999974897102978,High,99.17,1,2019-03-12
OTH,Product F,33 / B / FtO,33,0.9999974897102978,High,99.17,1,2019-03-14
YQX,Product F,33 / B / 32,33,0.9999974897102978,High,99.17,1,2019-01-16
NMA,Product F,33 / B / 28,33,0.9999974897102978,High,99.17,1,2019-03-28
NMA,Product F,33 / C / FtO,33,0.9999974897102978,High,99.17,1,2018-12-20
NMA,Product F,33 / B / 32,33,0.9999974897102978,High,99.17,1,2019-03-26
OTH,Product F,33 / B / FtO,33,0.9999974897102978,High,99.17,1,2019-03-28
QID,Product A,30 / A / FtO,30,0.9999974838156587,High,96.75,1,2019-01-23
WHX,Product A,30 / B / FtO,30,0.9999974838156587,High,96.75,1,2018-11-26
WHX,Product A,30 / A / 29,30,0.9999974838156587,High,96.75,1,2019-04-12
VXH,Product A,30 / B / FtO,30,0.9999974838156587,High,96.75,1,2018-11-05
EXR,Product J,32 / A / FtO,32,0.999997469982239,High,99.16,1,2019-03-15
EXR,Product J,32 / A / FtO,32,0.999997469982239,High,99.16,1,2019-03-12
QMB,Product J,32 / B / FtO,32,0.999997469982239,High,99.16,1,2019-01-09
EXR,Product J,32 / B / FtO,32,0.999997469982239,High,99.16,1,2019-03-05
QMB,Product J,32 / A / 32,32,0.999997469982239,High,99.16,1,2019-03-05
QMB,Product J,32 / A / 32,32,0.999997469982239,High,99.16,1,2019-04-04
QMB,Product J,32 / A / FtO,32,0.999997469982239,High,99.16,1,2019-01-04
QMB,Product J,32 / A / 31,32,0.999997469982239,High,99.16,1,2019-02-06
QMB,Product J,32 / B / FtO,32,0.999997469982239,High,99.16,1,2019-01-04
EXR,Product J,32 / B / FtO,32,0.999997464680168,High,99.17,1,2019-03-19
QMB,Product J,32 / A / 31,32,0.999997464680168,High,99.17,1,2019-02-24
EXR,Product J,32 / A / FtO,32,0.999997464680168,High,99.17,1,2019-03-14
QMB,Product J,32 / A / FtO,32,0.999997464680168,High,99.17,1,2019-01-10
EXR,Product J,32 / A / FtO,32,0.999997464680168,High,99.17,1,2019-03-14
QMB,Product J,32 / B / FtO,32,0.999997464680168,High,99.17,1,2019-01-04
EXR,Product J,32 / B / FtO,32,0.999997464680168,High,99.17,1,2019-03-05
EXR,Product J,32 / A / FtO,32,0.999997464680168,High,99.17,1,2019-04-09
EXR,Product J,32 / A / FtO,32,0.999997464680168,High,99.17,1,2019-03-11
QMB,Product J,32 / A / FtO,32,0.999997464680168,High,99.17,1,2019-01-04
QMB,Product J,32 / A / FtO,32,0.999997464680168,High,99.17,1,2019-01-04
QMB,Product J,32 / A / FtO,32,0.999997464680168,High,99.17,1,2019-01-09
EXR,Product J,32 / A / FtO,32,0.999997464680168,High,99.17,1,2019-03-21
EXR,Product J,32 / A / 32,32,0.999997464680168,High,99.17,1,2019-04-04
QMB,Product J,32 / A / 32,32,0.999997464680168,High,99.17,1,2019-03-14
QMB,Product J,32 / A / 32,32,0.999997464680168,High,99.17,1,2019-02-20
QMB,Product J,32 / A / FtO,32,0.999997464680168,High,99.17,1,2019-01-22
EXR,Product J,32 / A / FtO,32,0.999997464680168,High,99.17,1,2019-03-08
QMB,Product J,32 / B / 30,32,0.999997464680168,High,99.17,1,2019-02-15
QMB,Product J,32 / B / FtO,32,0.999997464680168,High,99.17,1,2019-01-03
QMB,Product J,32 / A / 31,32,0.999997464680168,High,99.17,1,2019-03-14
QMB,Product J,32 / B / FtO,32,0.999997464680168,High,99.17,1,2019-01-22
QMB,Product J,32 / B / FtO,32,0.999997464680168,High,99.17,1,2019-01-04
EXR,Product J,32 / A / FtO,32,0.999997464680168,High,99.17,1,2019-03-19
EXR,Product J,32 / B / FtO,32,0.999997464680168,High,99.17,1,2019-04-02
QMB,Product J,32 / B / FtO,32,0.999997464680168,High,99.17,1,2019-01-04
QMB,Product J,32 / A / FtO,32,0.999997464680168,High,99.17,1,2019-01-09
QMB,Product J,32 / A / FtO,32,0.999997464680168,High,99.17,1,2019-01-02
QMB,Product J,32 / A / FtO,32,0.999997464680168,High,99.17,1,2019-01-15
QMB,Product J,32 / B / 31,32,0.999997464680168,High,99.17,1,2019-02-26
QMB,Product J,32 / A / FtO,32,0.999997464680168,High,99.17,1,2019-01-22
QMB,Product J,32 / B / FtO,32,0.999997464680168,High,99.17,1,2019-03-05
QMB,Product J,32 / B / FtO,32,0.999997464680168,High,99.17,1,2019-03-01
QMB,Product J,32 / A / FtO,32,0.999997464680168,High,99.17,1,2019-01-02
NMA,Product E,34 / B / FtO,34,0.999997437848782,High,99.16,1,2018-12-06
YQX,Product E,34 / B / FtO,34,0.99999743247937,High,99.17,1,2018-12-10
NMA,Product F,34 / A / FtO,34,0.9999974099721928,High,99.16,1,2019-03-26
NMA,Product F,34 / C / 28,34,0.9999974099721928,High,99.16,1,2019-03-15
NMA,Product F,34 / B / FtO,34,0.9999974099721928,High,99.16,1,2019-02-01
NMA,Product F,34 / B / FtO,34,0.9999974099721928,High,99.16,1,2019-04-16
NMA,Product F,34 / B / 32,34,0.9999974099721928,High,99.16,1,2019-03-27
OTH,Product F,34 / B / FtO,34,0.9999974099721928,High,99.16,1,2019-04-17
NMA,Product F,34 / C / FtO,34,0.9999974099721928,High,99.16,1,2019-02-05
NMA,Product F,34 / C / FtO,34,0.9999974099721928,High,99.16,1,2019-03-05
WHX,Product A,40 / C / FtO,40,0.9999974055278487,High,100.88,1,2019-02-03
NMA,Product F,34 / B / 32,34,0.9999974045443609,High,99.17,1,2019-04-03
NMA,Product F,34 / A / 30,34,0.9999974045443609,High,99.17,1,2019-01-21
NMA,Product F,34 / A / FtO,34,0.9999974045443609,High,99.17,1,2019-03-25
NMA,Product F,34 / C / FtO,34,0.9999974045443609,High,99.17,1,2019-02-06
NMA,Product F,34 / B / FtO,34,0.9999974045443609,High,99.17,1,2018-12-18
NMA,Product F,34 / A / FtO,34,0.9999974045443609,High,99.17,1,2018-11-30
NMA,Product F,34 / B / 32,34,0.9999974045443609,High,99.17,1,2019-01-28
OTH,Product F,34 / B / FtO,34,0.9999974045443609,High,99.17,1,2019-04-05
NMA,Product F,34 / B / FtO,34,0.9999974045443609,High,99.17,1,2019-03-20
YQX,Product F,34 / C / FtO,34,0.9999974045443609,High,99.17,1,2019-01-21
OTH,Product F,34 / A / FtO,34,0.9999974045443609,High,99.17,1,2019-04-29
NMA,Product F,34 / B / FtO,34,0.9999974045443609,High,99.17,1,2019-01-28
NMA,Product F,34 / B / FtO,34,0.9999974045443609,High,99.17,1,2019-03-06
NMA,Product F,34 / C / 30,34,0.9999974045443609,High,99.17,1,2019-04-27
NMA,Product F,34 / C / FtO,34,0.9999974045443609,High,99.17,1,2019-02-05
OTH,Product F,34 / B / FtO,34,0.9999974045443609,High,99.17,1,2019-04-23
NMA,Product F,34 / A / FtO,34,0.9999974045443609,High,99.17,1,2019-03-29
NMA,Product F,34 / A / FtO,34,0.9999974045443609,High,99.17,1,2019-03-11
WHX,Product A,40 / C / FtO,40,0.9999973990853761,High,100.87,1,2019-04-05
QID,Product A,31 / C / 32,31,0.9999973984497362,High,96.75,1,2019-01-16
WHX,Product A,31 / B / FtO,31,0.9999973984497362,High,96.75,1,2019-02-18
WHX,Product A,31 / C / 32,31,0.9999973984497362,High,96.75,1,2018-11-12
WHX,Product A,31 / A / FtO,31,0.9999973984497362,High,96.75,1,2019-04-01
WHX,Product A,31 / B / FtO,31,0.9999973984497362,High,96.75,1,2018-11-09
QMB,Product J,33 / B / FtO,33,0.9999973841469953,High,99.16,1,2019-01-18
QMB,Product J,33 / A / 32,33,0.9999973841469953,High,99.16,1,2019-01-24
EXR,Product J,33 / B / FtO,33,0.9999973841469953,High,99.16,1,2019-02-28
EXR,Product J,33 / B / FtO,33,0.9999973841469953,High,99.16,1,2019-03-19
QMB,Product J,33 / B / FtO,33,0.9999973841469953,High,99.16,1,2019-01-17
EXR,Product J,33 / B / FtO,33,0.9999973841469953,High,99.16,1,2019-03-19
QMB,Product J,33 / B / FtO,33,0.9999973841469953,High,99.16,1,2019-04-05
EXR,Product J,33 / B / 31,33,0.9999973786650427,High,99.17,1,2019-04-16
EXR,Product J,33 / B / FtO,33,0.9999973786650427,High,99.17,1,2019-03-11
QMB,Product J,33 / A / FtO,33,0.9999973786650427,High,99.17,1,2019-01-04
EXR,Product J,33 / B / FtO,33,0.9999973786650427,High,99.17,1,2019-03-06
QMB,Product J,33 / A / FtO,33,0.9999973786650427,High,99.17,1,2019-04-02
QMB,Product J,33 / A / FtO,33,0.9999973786650427,High,99.17,1,2019-01-09
EXR,Product J,33 / A / FtO,33,0.9999973786650427,High,99.17,1,2019-03-14
QMB,Product J,33 / A / FtO,33,0.9999973786650427,High,99.17,1,2018-12-28
EXR,Product J,33 / B / FtO,33,0.9999973786650427,High,99.17,1,2019-03-13
QMB,Product J,33 / B / 30,33,0.9999973786650427,High,99.17,1,2019-02-04
QMB,Product J,33 / A / FtO,33,0.9999973786650427,High,99.17,1,2019-01-10
QMB,Product J,33 / A / 33,33,0.9999973786650427,High,99.17,1,2019-03-21
QMB,Product J,33 / B / FtO,33,0.9999973786650427,High,99.17,1,2019-01-04
EXR,Product J,33 / B / FtO,33,0.9999973786650427,High,99.17,1,2019-03-12
QMB,Product J,33 / A / 33,33,0.9999973786650427,High,99.17,1,2019-04-16
EXR,Product J,33 / B / FtO,33,0.9999973786650427,High,99.17,1,2019-03-15
EXR,Product J,33 / A / FtO,33,0.9999973786650427,High,99.17,1,2019-03-12
QMB,Product J,33 / B / FtO,33,0.9999973786650427,High,99.17,1,2019-01-30
EXR,Product J,33 / A / FtO,33,0.9999973786650427,High,99.17,1,2019-03-06
EXR,Product J,33 / B / 29,33,0.9999973786650427,High,99.17,1,2019-03-25
QMB,Product J,33 / A / FtO,33,0.9999973786650427,High,99.17,1,2019-01-24
QMB,Product J,33 / B / FtO,33,0.9999973786650427,High,99.17,1,2019-01-02
QMB,Product J,33 / B / FtO,33,0.9999973786650427,High,99.17,1,2019-01-30
EXR,Product J,33 / B / 31,33,0.9999973786650427,High,99.17,1,2019-03-27
QMB,Product J,33 / B / 31,33,0.9999973786650427,High,99.17,1,2019-01-24
EXR,Product J,33 / A / FtO,33,0.9999973786650427,High,99.17,1,2019-03-05
QMB,Product J,33 / A / FtO,33,0.9999973786650427,High,99.17,1,2019-01-11
EXR,Product J,33 / A / FtO,33,0.9999973786650427,High,99.17,1,2019-03-19
QMB,Product J,33 / A / 34,33,0.9999973786650427,High,99.17,1,2019-03-01
NMA,Product E,35 / B / FtO,35,0.9999973453717796,High,99.17,1,2018-11-19
WHX,Product A,36 / B / 30,36,0.9999973279587453,High,98.91,1,2019-02-06
YQX,Product F,35 / A / 28,35,0.9999973164890296,High,99.17,1,2019-03-04
NMA,Product F,35 / A / FtO,35,0.9999973164890296,High,99.17,1,2019-03-18
NMA,Product F,35 / B / FtO,35,0.9999973164890296,High,99.17,1,2019-01-29
OTH,Product F,35 / B / FtO,35,0.9999973164890296,High,99.17,1,2019-03-15
WHX,Product A,32 / B / FtO,32,0.9999973101876347,High,96.75,1,2019-02-04
QID,Product A,32 / A / 31,32,0.9999973101876347,High,96.75,1,2018-12-12
QID,Product A,32 / B / FtO,32,0.9999973101876347,High,96.75,1,2018-12-04
WHX,Product A,32 / A / FtO,32,0.9999973101876347,High,96.75,1,2019-04-02
WHX,Product A,32 / A / FtO,32,0.9999973101876347,High,96.75,1,2018-11-22
WHX,Product A,32 / B / FtO,32,0.9999973101876347,High,96.75,1,2019-04-24
QID,Product A,32 / A / 30,32,0.9999973101876347,High,96.75,1,2019-02-08
VXH,Product A,32 / B / 33,32,0.9999973101876347,High,96.75,1,2019-01-22
VXH,Product A,32 / A / FtO,32,0.9999973101876347,High,96.75,1,2018-11-19
QID,Product A,32 / A / 30,32,0.9999973101876347,High,96.75,1,2018-12-04
WHX,Product A,32 / B / FtO,32,0.9999973101876347,High,96.75,1,2019-02-13
RIH,Product A,32 / B / 30,32,0.9999973096676397,High,96.74,1,2018-11-06
EXR,Product J,34 / B / 32,34,0.9999972953996498,High,99.16,1,2019-04-24
QMB,Product J,34 / A / FtO,34,0.9999972953996498,High,99.16,1,2019-01-10
EXR,Product J,34 / B / FtO,34,0.9999972953996498,High,99.16,1,2019-03-03
QMB,Product J,34 / A / 34,34,0.9999972953996498,High,99.16,1,2019-04-16
EXR,Product J,34 / B / FtO,34,0.9999972953996498,High,99.16,1,2019-03-19
QMB,Product J,34 / B / 33,34,0.9999972953996498,High,99.16,1,2019-03-19
QMB,Product J,34 / B / FtO,34,0.9999972953996498,High,99.16,1,2019-01-29
QMB,Product J,34 / B / 32,34,0.999997289731713,High,99.17,1,2019-03-05
QMB,Product J,34 / B / FtO,34,0.999997289731713,High,99.17,1,2019-01-09
QMB,Product J,34 / A / 34,34,0.999997289731713,High,99.17,1,2019-03-07
QMB,Product J,34 / B / FtO,34,0.999997289731713,High,99.17,1,2019-01-02
EXR,Product J,34 / A / FtO,34,0.999997289731713,High,99.17,1,2019-03-07
EXR,Product J,34 / B / FtO,34,0.999997289731713,High,99.17,1,2019-03-06
QMB,Product J,34 / A / FtO,34,0.999997289731713,High,99.17,1,2019-01-04
EXR,Product J,34 / B / FtO,34,0.999997289731713,High,99.17,1,2019-03-15
QMB,Product J,34 / B / FtO,34,0.999997289731713,High,99.17,1,2019-01-16
QMB,Product J,34 / B / FtO,34,0.999997289731713,High,99.17,1,2019-03-05
QMB,Product J,34 / A / FtO,34,0.999997289731713,High,99.17,1,2019-01-03
QMB,Product J,34 / A / FtO,34,0.999997289731713,High,99.17,1,2019-01-03
QMB,Product J,34 / A / FtO,34,0.999997289731713,High,99.17,1,2019-01-04
EXR,Product J,34 / B / FtO,34,0.999997289731713,High,99.17,1,2019-04-24
QMB,Product J,34 / A / 33,34,0.999997289731713,High,99.17,1,2019-03-01
EXR,Product J,34 / B / FtO,34,0.999997289731713,High,99.17,1,2019-02-25
QMB,Product J,34 / B / FtO,34,0.999997289731713,High,99.17,1,2019-01-04
EXR,Product J,34 / B / FtO,34,0.999997289731713,High,99.17,1,2019-03-18
QMB,Product J,34 / A / FtO,34,0.999997289731713,High,99.17,1,2019-01-15
QMB,Product J,34 / B / 30,34,0.999997289731713,High,99.17,1,2019-01-24
QMB,Product J,34 / A / FtO,34,0.999997289731713,High,99.17,1,2019-01-16
QMB,Product J,34 / B / FtO,34,0.999997289731713,High,99.17,1,2019-01-16
QMB,Product J,34 / B / FtO,34,0.999997289731713,High,99.17,1,2019-01-04
QMB,Product J,34 / A / FtO,34,0.999997289731713,High,99.17,1,2019-01-04
EXR,Product J,34 / B / 30,34,0.999997289731713,High,99.17,1,2019-04-18
QMB,Product J,34 / B / FtO,34,0.999997289731713,High,99.17,1,2019-01-10
QMB,Product J,34 / A / FtO,34,0.999997289731713,High,99.17,1,2019-01-03
QMB,Product J,34 / B / FtO,34,0.999997289731713,High,99.17,1,2019-01-22
EXR,Product J,34 / B / FtO,34,0.999997289731713,High,99.17,1,2019-03-12
QMB,Product J,34 / A / 29,34,0.999997289731713,High,99.17,1,2019-01-23
QMB,Product J,34 / A / FtO,34,0.999997289731713,High,99.17,1,2018-12-28
QMB,Product J,34 / B / FtO,34,0.999997289731713,High,99.17,1,2019-01-08
EXR,Product J,34 / B / FtO,34,0.999997289731713,High,99.17,1,2019-03-06
EXR,Product J,34 / B / FtO,34,0.999997289731713,High,99.17,1,2019-03-05
EXR,Product J,34 / B / FtO,34,0.999997289731713,High,99.17,1,2019-03-05
QMB,Product J,34 / B / FtO,34,0.999997289731713,High,99.17,1,2019-01-21
QMB,Product J,34 / A / FtO,34,0.999997289731713,High,99.17,1,2019-01-11
QMB,Product J,34 / A / FtO,34,0.999997289731713,High,99.17,1,2018-12-17
QMB,Product J,34 / B / FtO,34,0.999997289731713,High,99.17,1,2019-01-04
EXR,Product J,34 / B / FtO,34,0.999997289731713,High,99.17,1,2019-03-19
QMB,Product J,34 / A / 30,34,0.999997289731713,High,99.17,1,2019-01-24
QMB,Product J,34 / A / FtO,34,0.999997289731713,High,99.17,1,2019-01-03
QMB,Product J,34 / B / 30,34,0.999997289731713,High,99.17,1,2019-03-05
EXR,Product J,34 / B / FtO,34,0.999997289731713,High,99.17,1,2019-03-29
EXR,Product J,34 / A / FtO,34,0.999997289731713,High,99.17,1,2019-03-03
QMB,Product J,34 / A / 34,34,0.999997289731713,High,99.17,1,2019-03-15
NSP,Product P,32 / B / FtO,32,0.9999972670146106,High,99.0,1,2019-02-06
NMA,Product E,36 / B / FtO,36,0.9999972553089214,High,99.17,1,2018-12-24
OTH,Product F,36 / A / FtO,36,0.9999972312486519,High,99.16,1,2019-04-16
OTH,Product F,36 / B / FtO,36,0.9999972312486519,High,99.16,1,2019-04-24
OTH,Product F,36 / A / FtO,36,0.9999972312486519,High,99.16,1,2019-03-25
NMA,Product F,36 / B / FtO,36,0.9999972312486519,High,99.16,1,2019-04-23
NMA,Product F,36 / C / FtO,36,0.9999972254462767,High,99.17,1,2019-01-04
NMA,Product F,36 / B / FtO,36,0.9999972254462767,High,99.17,1,2019-03-20
VXH,Product A,35 / C / FtO,35,0.9999972233524816,High,97.8,1,2018-12-10
QID,Product A,33 / B / FtO,33,0.9999972189310967,High,96.75,1,2018-11-15
QID,Product A,33 / B / FtO,33,0.9999972189310967,High,96.75,1,2018-11-20
WHX,Product A,33 / B / FtO,33,0.9999972189310967,High,96.75,1,2019-02-21
WHX,Product A,33 / B / 32,33,0.9999972189310967,High,96.75,1,2019-04-24
WHX,Product A,33 / A / FtO,33,0.9999972189310967,High,96.75,1,2018-11-21
WHX,Product A,33 / B / FtO,33,0.9999972189310967,High,96.75,1,2018-11-20
WHX,Product A,33 / A / FtO,33,0.9999972189310967,High,96.75,1,2019-02-21
QMB,Product J,35 / A / FtO,35,0.999997203641405,High,99.16,1,2019-01-04
QMB,Product J,35 / B / FtO,35,0.9999971977811742,High,99.17,1,2019-01-29
QMB,Product J,35 / B / FtO,35,0.9999971977811742,High,99.17,1,2019-01-23
QMB,Product J,35 / B / FtO,35,0.9999971977811742,High,99.17,1,2019-01-04
QMB,Product J,35 / B / FtO,35,0.9999971977811742,High,99.17,1,2019-01-04
EXR,Product J,35 / A / FtO,35,0.9999971977811742,High,99.17,1,2019-03-06
EXR,Product J,35 / A / FtO,35,0.9999971977811742,High,99.17,1,2019-04-11
QMB,Product J,35 / B / FtO,35,0.9999971977811742,High,99.17,1,2019-04-01
QMB,Product J,35 / B / FtO,35,0.9999971977811742,High,99.17,1,2019-01-09
EXR,Product J,35 / A / FtO,35,0.9999971977811742,High,99.17,1,2019-03-06
QMB,Product J,35 / A / FtO,35,0.9999971977811742,High,99.17,1,2019-01-10
EXR,Product J,35 / B / FtO,35,0.9999971977811742,High,99.17,1,2019-03-06
EXR,Product J,35 / B / FtO,35,0.9999971977811742,High,99.17,1,2019-04-02
QMB,Product J,35 / B / FtO,35,0.9999971977811742,High,99.17,1,2019-01-04
EXR,Product J,35 / B / FtO,35,0.9999971977811742,High,99.17,1,2019-03-05
QMB,Product J,35 / B / FtO,35,0.9999971977811742,High,99.17,1,2019-01-18
QMB,Product J,35 / B / FtO,35,0.9999971977811742,High,99.17,1,2019-01-02
EXR,Product J,35 / B / FtO,35,0.9999971977811742,High,99.17,1,2019-03-07
OTH,Product F,37 / A / FtO,37,0.99999713731398,High,99.16,1,2019-04-16
NMA,Product F,37 / A / FtO,37,0.99999713731398,High,99.16,1,2019-04-10
OTH,Product F,37 / B / FtO,37,0.9999971313147495,High,99.17,1,2019-03-06
OTH,Product F,37 / A / FtO,37,0.9999971313147495,High,99.17,1,2019-03-07
NMA,Product F,37 / C / FtO,37,0.9999971313147495,High,99.17,1,2019-03-13
WHX,Product A,34 / B / FtO,34,0.9999971245785317,High,96.75,1,2019-04-17
WHX,Product A,34 / B / FtO,34,0.9999971245785317,High,96.75,1,2019-03-29
WHX,Product A,34 / C / FtO,34,0.9999971245785317,High,96.75,1,2019-01-17
QID,Product A,34 / B / FtO,34,0.9999971245785317,High,96.75,1,2018-12-13
WHX,Product A,34 / A / FtO,34,0.9999971245785317,High,96.75,1,2018-12-07
WHX,Product A,34 / A / FtO,34,0.9999971245785317,High,96.75,1,2018-11-07
WHX,Product A,34 / B / FtO,34,0.9999971245785317,High,96.75,1,2019-01-21
WHX,Product A,34 / B / FtO,34,0.9999971245785317,High,96.75,1,2019-02-05
QID,Product A,34 / B / FtO,34,0.9999971245785317,High,96.75,1,2018-11-07
WHX,Product A,34 / B / FtO,34,0.9999971245785317,High,96.75,1,2019-03-01
QID,Product A,34 / B / FtO,34,0.9999971245785317,High,96.75,1,2018-11-22
EXR,Product J,36 / B / FtO,36,0.9999971087701122,High,99.16,1,2019-03-14
EXR,Product J,36 / A / 30,36,0.9999971087701122,High,99.16,1,2019-03-14
QMB,Product J,36 / B / FtO,36,0.9999971087701122,High,99.16,1,2019-01-04
QMB,Product J,36 / B / FtO,36,0.9999971087701122,High,99.16,1,2019-01-10
QMB,Product J,36 / B / 32,36,0.9999971087701122,High,99.16,1,2019-02-15
QMB,Product J,36 / A / FtO,36,0.9999971087701122,High,99.16,1,2019-01-04
QMB,Product J,36 / B / FtO,36,0.9999971027110636,High,99.17,1,2019-01-04
QMB,Product J,36 / B / FtO,36,0.9999971027110636,High,99.17,1,2019-02-28
EXR,Product J,36 / A / FtO,36,0.9999971027110636,High,99.17,1,2019-03-12
EXR,Product J,36 / B / FtO,36,0.9999971027110636,High,99.17,1,2019-03-11
QMB,Product J,36 / A / FtO,36,0.9999971027110636,High,99.17,1,2019-01-04
EXR,Product J,36 / B / 32,36,0.9999971027110636,High,99.17,1,2019-03-28
EXR,Product J,36 / B / FtO,36,0.9999971027110636,High,99.17,1,2019-03-05
EXR,Product J,36 / B / FtO,36,0.9999971027110636,High,99.17,1,2019-03-14
QMB,Product J,36 / A / FtO,36,0.9999971027110636,High,99.17,1,2019-01-21
QMB,Product J,36 / B / FtO,36,0.9999971027110636,High,99.17,1,2019-01-03
EXR,Product J,36 / A / FtO,36,0.9999971027110636,High,99.17,1,2019-03-12
QMB,Product J,36 / B / FtO,36,0.9999971027110636,High,99.17,1,2018-12-28
